step,loss,accuracy,hidden,phase
0,0.251785,0.50,2,1
1,0.250857,0.50,2,1
2,0.250296,0.50,2,1
3,0.250041,0.50,2,1
4,0.250014,0.50,2,1
5,0.250114,0.50,2,1
6,0.250241,0.50,2,1
7,0.250324,0.50,2,1
8,0.250339,0.50,2,1
9,0.250298,0.50,2,1
10,0.250224,0.50,2,1
11,0.250142,0.50,2,1
12,0.250070,0.50,2,1
13,0.250018,0.50,2,1
14,0.249991,0.50,2,1
15,0.249987,0.50,2,1
16,0.249999,0.50,2,1
17,0.250019,0.50,2,1
18,0.250037,0.50,2,1
19,0.250047,0.50,2,1
20,0.250045,0.50,2,1
21,0.250031,0.50,2,1
22,0.250007,0.50,2,1
23,0.249978,0.50,2,1
24,0.249946,0.50,2,1
25,0.249913,0.50,2,1
26,0.249877,0.50,2,1
27,0.249835,0.50,2,1
28,0.249780,0.50,2,1
29,0.249703,0.50,2,1
30,0.249596,0.50,2,1
31,0.249446,0.50,2,1
32,0.249241,0.50,2,1
33,0.248968,0.50,2,1
34,0.248614,0.50,2,1
35,0.248166,0.50,2,1
36,0.247612,0.50,2,1
37,0.246939,0.50,2,1
38,0.246139,0.50,2,1
39,0.245204,0.50,2,1
40,0.244128,0.50,2,1
41,0.242908,0.50,2,1
42,0.241543,0.50,2,1
43,0.240032,0.50,2,1
44,0.238377,0.50,2,1
45,0.236583,0.50,2,1
46,0.234657,0.50,2,1
47,0.232612,0.50,2,1
48,0.230462,0.50,2,1
49,0.228222,0.50,2,1
50,0.225904,0.50,2,1
51,0.223517,0.50,2,1
52,0.221073,0.50,2,1
53,0.218584,0.50,2,1
54,0.216066,0.50,2,1
55,0.213533,0.50,2,1
56,0.210998,0.50,2,1
57,0.208470,0.50,2,1
58,0.205957,0.50,2,1
59,0.203465,0.50,2,1
60,0.201004,0.50,2,1
61,0.198581,0.50,2,1
62,0.196203,0.50,2,1
63,0.193877,0.50,2,1
64,0.191604,0.50,2,1
65,0.189388,0.50,2,1
66,0.187232,0.50,2,1
67,0.185139,0.50,2,1
68,0.183111,0.50,2,1
69,0.181148,0.50,2,1
70,0.179252,0.50,2,1
71,0.177422,0.50,2,1
72,0.175656,0.50,2,1
73,0.173956,0.50,2,1
74,0.172319,0.50,2,1
75,0.170744,0.50,2,1
76,0.169232,0.50,2,1
77,0.167780,0.50,2,1
78,0.166386,0.50,2,1
79,0.165049,0.50,2,1
80,0.163766,0.50,2,1
81,0.162537,0.50,2,1
82,0.161359,0.50,2,1
83,0.160231,0.50,2,1
84,0.159150,0.50,2,1
85,0.158115,0.50,2,1
86,0.157123,0.50,2,1
87,0.156173,0.50,2,1
88,0.155263,0.50,2,1
89,0.154391,0.50,2,1
90,0.153556,0.50,2,1
91,0.152756,0.50,2,1
92,0.151990,0.50,2,1
93,0.151255,0.50,2,1
94,0.150550,0.50,2,1
95,0.149875,0.50,2,1
96,0.149227,0.50,2,1
97,0.148605,0.50,2,1
98,0.148008,0.50,2,1
99,0.147435,0.50,2,1
100,0.146885,0.50,2,1
101,0.146356,0.50,2,1
102,0.145848,0.50,2,1
103,0.145359,0.50,2,1
104,0.144889,0.50,2,1
105,0.144436,0.50,2,1
106,0.144001,0.50,2,1
107,0.143581,0.50,2,1
108,0.143177,0.50,2,1
109,0.142787,0.50,2,1
110,0.142412,0.50,2,1
111,0.142049,0.50,2,1
112,0.141699,0.50,2,1
113,0.141362,0.50,2,1
114,0.141036,0.50,2,1
115,0.140720,0.50,2,1
116,0.140416,0.50,2,1
117,0.140121,0.50,2,1
118,0.139836,0.50,2,1
119,0.139560,0.50,2,1
120,0.139293,0.50,2,1
121,0.139034,0.50,2,1
122,0.138783,0.50,2,1
123,0.138540,0.50,2,1
124,0.138304,0.50,2,1
125,0.138076,0.50,2,1
126,0.137854,0.50,2,1
127,0.137638,0.50,2,1
128,0.137429,0.50,2,1
129,0.137226,0.50,2,1
130,0.137028,0.50,2,1
131,0.136836,0.50,2,1
132,0.136649,0.50,2,1
133,0.136467,0.50,2,1
134,0.136290,0.50,2,1
135,0.136118,0.50,2,1
136,0.135950,0.50,2,1
137,0.135787,0.50,2,1
138,0.135627,0.50,2,1
139,0.135472,0.50,2,1
140,0.135321,0.50,2,1
141,0.135173,0.50,2,1
142,0.135029,0.50,2,1
143,0.134889,0.50,2,1
144,0.134752,0.50,2,1
145,0.134618,0.50,2,1
146,0.134487,0.50,2,1
147,0.134360,0.50,2,1
148,0.134235,0.50,2,1
149,0.134113,0.50,2,1
150,0.133994,0.50,2,1
151,0.133877,0.50,2,1
152,0.133763,0.50,2,1
153,0.133652,0.50,2,1
154,0.133543,0.50,2,1
155,0.133436,0.50,2,1
156,0.133332,0.50,2,1
157,0.133229,0.50,2,1
158,0.133129,0.50,2,1
159,0.133031,0.50,2,1
160,0.132935,0.50,2,1
161,0.132841,0.50,2,1
162,0.132749,0.50,2,1
163,0.132658,0.50,2,1
164,0.132570,0.50,2,1
165,0.132483,0.50,2,1
166,0.132397,0.50,2,1
167,0.132314,0.50,2,1
168,0.132232,0.50,2,1
169,0.132151,0.50,2,1
170,0.132073,0.50,2,1
171,0.131995,0.50,2,1
172,0.131919,0.50,2,1
173,0.131844,0.50,2,1
174,0.131771,0.50,2,1
175,0.131699,0.50,2,1
176,0.131628,0.50,2,1
177,0.131559,0.50,2,1
178,0.131491,0.50,2,1
179,0.131423,0.50,2,1
180,0.131358,0.50,2,1
181,0.131293,0.50,2,1
182,0.131229,0.50,2,1
183,0.131166,0.50,2,1
184,0.131105,0.50,2,1
185,0.131044,0.50,2,1
186,0.130985,0.50,2,1
187,0.130926,0.50,2,1
188,0.130869,0.50,2,1
189,0.130812,0.50,2,1
190,0.130756,0.50,2,1
191,0.130701,0.50,2,1
192,0.130647,0.50,2,1
193,0.130594,0.50,2,1
194,0.130542,0.50,2,1
195,0.130490,0.50,2,1
196,0.130440,0.50,2,1
197,0.130390,0.50,2,1
198,0.130341,0.50,2,1
199,0.130292,0.50,2,1
200,0.428514,0.50,2,1
201,0.374150,0.50,16,2
202,0.371524,0.50,16,2
203,0.356802,0.50,16,2
204,0.305922,0.50,16,2
205,0.254564,0.50,16,2
206,0.213545,0.50,16,2
207,0.214865,0.50,16,2
208,0.133042,0.50,16,2
209,0.093523,0.75,16,2
210,0.114008,0.50,16,2
211,0.075293,0.75,16,2
212,0.056304,0.75,16,2
213,0.061092,0.75,16,2
214,0.063105,0.75,16,2
215,0.050959,0.75,16,2
216,0.034867,0.75,16,2
217,0.024803,0.75,16,2
218,0.021532,0.75,16,2
219,0.022526,0.75,16,2
220,0.022886,0.75,16,2
221,0.018820,0.75,16,2
222,0.013153,0.75,16,2
223,0.009530,1.00,16,2
224,0.008260,1.00,16,2
225,0.008321,1.00,16,2
226,0.008711,1.00,16,2
227,0.008707,1.00,16,2
228,0.008036,1.00,16,2
229,0.006889,1.00,16,2
230,0.005649,1.00,16,2
231,0.004604,1.00,16,2
232,0.003863,1.00,16,2
233,0.003413,1.00,16,2
234,0.003193,1.00,16,2
235,0.003122,1.00,16,2
236,0.003119,1.00,16,2
237,0.003109,1.00,16,2
238,0.003042,1.00,16,2
239,0.002902,1.00,16,2
240,0.002705,1.00,16,2
241,0.002484,1.00,16,2
242,0.002271,1.00,16,2
243,0.002086,1.00,16,2
244,0.001939,1.00,16,2
245,0.001828,1.00,16,2
246,0.001749,1.00,16,2
247,0.001693,1.00,16,2
248,0.001653,1.00,16,2
249,0.001622,1.00,16,2
250,0.001595,1.00,16,2
251,0.001568,1.00,16,2
252,0.001539,1.00,16,2
253,0.001506,1.00,16,2
254,0.001469,1.00,16,2
255,0.001430,1.00,16,2
256,0.001389,1.00,16,2
257,0.001347,1.00,16,2
258,0.001307,1.00,16,2
259,0.001268,1.00,16,2
260,0.001232,1.00,16,2
261,0.001199,1.00,16,2
262,0.001169,1.00,16,2
263,0.001143,1.00,16,2
264,0.001120,1.00,16,2
265,0.001099,1.00,16,2
266,0.001081,1.00,16,2
267,0.001065,1.00,16,2
268,0.001049,1.00,16,2
269,0.001035,1.00,16,2
270,0.001021,1.00,16,2
271,0.001007,1.00,16,2
272,0.000994,1.00,16,2
273,0.000980,1.00,16,2
274,0.000966,1.00,16,2
275,0.000952,1.00,16,2
276,0.000938,1.00,16,2
277,0.000925,1.00,16,2
278,0.000912,1.00,16,2
279,0.000899,1.00,16,2
280,0.000887,1.00,16,2
281,0.000875,1.00,16,2
282,0.000864,1.00,16,2
283,0.000853,1.00,16,2
284,0.000843,1.00,16,2
285,0.000834,1.00,16,2
286,0.000824,1.00,16,2
287,0.000815,1.00,16,2
288,0.000806,1.00,16,2
289,0.000798,1.00,16,2
290,0.000790,1.00,16,2
291,0.000781,1.00,16,2
292,0.000773,1.00,16,2
293,0.000766,1.00,16,2
294,0.000758,1.00,16,2
295,0.000750,1.00,16,2
296,0.000743,1.00,16,2
297,0.000735,1.00,16,2
298,0.000728,1.00,16,2
299,0.000721,1.00,16,2
300,0.000714,1.00,16,2
301,0.000707,1.00,16,2
302,0.000700,1.00,16,2
303,0.000694,1.00,16,2
304,0.000687,1.00,16,2
305,0.000681,1.00,16,2
306,0.000675,1.00,16,2
307,0.000668,1.00,16,2
308,0.000662,1.00,16,2
309,0.000657,1.00,16,2
310,0.000651,1.00,16,2
311,0.000645,1.00,16,2
312,0.000639,1.00,16,2
313,0.000634,1.00,16,2
314,0.000629,1.00,16,2
315,0.000623,1.00,16,2
316,0.000618,1.00,16,2
317,0.000613,1.00,16,2
318,0.000608,1.00,16,2
319,0.000603,1.00,16,2
320,0.000598,1.00,16,2
